id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,magnetic_variation_deg,usage_type,power,associated_airport,power_category
91767,Vilhelmina_NDB_SE,NV,Vilhelmina,ndb,406,64.56009674,17.03230095,NA,SE,4.255,BOTH,HIGH,ESNV,High
91768,Neiva_VOR-DME_CO,NVA,Neiva,vor-dme,115800,3.059170008,-75.25309753,1451,CO,-4.323,BOTH,HIGH,SKNV,High
91769,Nizhneudinsk_VOR_RU,NVD,Nizhneudinsk,vor,112700,54.88330078,99.0667038,NA,RU,0.152,BOTH,HIGH,NA,High
91770,Navegantes_NDB_BR,NVG,Navegantes,ndb,235,-26.8757,-48.65280151,18,BR,-17.54,LO,MEDIUM,SBNF,High
91771,Navas_VOR-DME_ES,NVS,Navas,vor-dme,114950,40.36869812,-4.249420166,2516,ES,-2.264,BOTH,HIGH,NA,High
91772,Nieuwoudtville_VOR_ZA,NVV,Nieuwoudtville,vor,116100,-31.37999916,19.07110023,NA,ZA,-22.042,BOTH,HIGH,NA,High
91773,Pekanbaru_NDB_ID,NW,Pekanbaru,ndb,350,0.466488987,101.4530029,102,ID,-0.052,BOTH,MEDIUM,WIBB,High
91774,Nusawiru_NDB_ID,NW,Nusawiru,ndb,357,-7.720389843,108.4899979,16,ID,0.576,BOTH,MEDIUM,WI1A,High
91775,La_Tontouta_NDB_NC,NW,La Tontouta,ndb,326,-21.93779945,166.076004,NA,NC,12.171,BOTH,MEDIUM,NWWW,High
91776,Maastricht_NDB_NL,NW,Maastricht,ndb,373,51.01940155,5.878339767,150,NL,-0.075,TERMINAL,LOW,EHBK,High
91777,Ndola_NDB_ZM,NW,Ndola,ndb,240,-12.99660015,28.58659935,NA,ZM,-4.124,BOTH,MEDIUM,FLND,High
91778,Nowra_TACAN_AU,NWA,Nowra,tacan,116400,-34.95000076,150.5330048,350,AU,12.471,BOTH,HIGH,YSNW,High
91779,Nowra_NDB_AU,NWA,Nowra,ndb,359,-34.95119858,150.5299988,NA,AU,12.47,BOTH,LOW,YSNW,High
91780,Nuweibaa_NDB_EG,NWB,Nuweibaa,ndb,288,29.03219986,34.67110062,70,EG,3.241,BOTH,HIGH,NA,High
91781,Newman_VOR-DME_AU,NWN,Newman,vor-dme,117200,-23.42079926,119.8030014,1734,AU,1.463,BOTH,HIGH,YNWN,High
91782,Newman_NDB_AU,NWN,Newman,ndb,233,-23.41810036,119.7969971,NA,AU,1.463,BOTH,HIGH,YNWN,High
91783,Domel_NDB_BR,NX,Domel,ndb,320,-25.49379921,-48.3288002,NA,BR,-18.294,BOTH,MEDIUM,SSPG,High
91784,Jambi_NDB_ID,NX,Jambi,ndb,365,-1.630980015,103.6409988,82,ID,0.162,BOTH,MEDIUM,WIPA,High
91785,Coyote_TACAN_US,NXP,Coyote,tacan,133600,34.29669952,-116.1569977,2006,US,12.444,BOTH,HIGH,NA,High
91786,Willow_Grove_TACAN_US,NXX,Willow Grove,tacan,133400,40.19449997,-75.14630127,360,US,-12.192,BOTH,LOW,KNXX,High
91787,Willow_Grove_NDB_US,NXX,Willow Grove,ndb,388,40.18930054,-75.14610291,350,US,-12.191,TERMINAL,LOW,KNXX,High
91788,Niamey_VOR-DME_NE,NY,Niamey,vor-dme,114100,13.48330021,2.206389904,732,NE,-2.195,BOTH,HIGH,DRRN,High
91789,Enderby_NDB_CA,NY,Enderby,ndb,350,50.65000153,-118.9260025,NA,CA,17.542,BOTH,MEDIUM,NA,High
91790,Warukin_NDB_ID,NY,Warukin,ndb,255,-2.22623992,115.4649963,197,ID,1.155,BOTH,MEDIUM,WAON,High
91791,Nyeri_NDB_KE,NY,Nyeri,ndb,388,-0.386000007,37.00080109,NA,KE,0.157,BOTH,MEDIUM,HKNI,High
91792,Niamey_NDB_NE,NY,Niamey,ndb,289,13.48099995,2.155829906,787,NE,-2.202,TERMINAL,LOW,NA,High
91793,Nylstroom_NDB_ZA,NY,Nylstroom,ndb,465,-24.69169998,28.36009979,3900,ZA,-15.535,BOTH,MEDIUM,FANY,High
91794,Natya_VOR_AU,NYA,Natya,vor,112800,-34.96889877,143.2330017,NA,AU,10.037,BOTH,HIGH,NA,High
91795,Nanyingbindao_VOR-DME_CN,NYB,Nanyingbindao,vor-dme,113300,20.01329994,110.137001,75,CN,-1.277,BOTH,HIGH,ZJHK,High
91796,Nanyuki_NDB_KE,NYK,Nanyuki,ndb,306,-0.069361001,37.00080109,NA,KE,0.202,BOTH,MEDIUM,HKNY,High
91797,Yuma_TACAN_US,NYL,Yuma,tacan,113700,32.64680099,-114.612999,193,US,12.026,BOTH,MEDIUM,NA,High
91798,Nyala_VOR-DME_SD,NYL,Nyala,vor-dme,116300,12.07260036,24.97310066,2122,SD,1.291,BOTH,HIGH,NA,High
91799,Nyngan_NDB_AU,NYN,Nyngan,ndb,404,-31.55220032,147.1950073,NA,AU,10.334,BOTH,LOW,YNYN,High
91800,Nyiregyhaza_VOR_HU,NYR,Nyiregyhaza,vor,116100,47.99119949,21.69260025,338,HU,3.591,BOTH,MEDIUM,LHNY,High
91801,Nadzab_VOR-DME_PG,NZ,Nadzab,vor-dme,113900,-6.568329811,146.7089996,267,PG,5.515,BOTH,HIGH,AYNZ,High
91802,Nzerekore_NDB_GN,NZ,Nzerekore,ndb,382,7.819349766,-8.7084598540000009,NA,GN,-6.568,LO,LOW,GUNZ,High
91803,Banda_Aceh_NDB_ID,NZ,Banda Aceh,ndb,330,5.512320042,95.41940308,65,ID,-0.597,BOTH,MEDIUM,WITT,High
91804,Nadzab_NDB_PG,NZ,Nadzab,ndb,162,-6.570000172,146.7079926,NA,PG,5.515,TERMINAL,MEDIUM,AYNZ,High
91805,Nizhnevartovsk_NDB_RU,NZ,Nizhnevartovsk,ndb,450,60.98500061,76.55329895,NA,RU,15.241,TERMINAL,MEDIUM,USNN,High
91806,Ust-Labinsk_NDB_RU,NZ,Ust-Labinsk,ndb,330,45.21670151,39.66669846,NA,RU,6.202,BOTH,HIGH,NA,High
91807,Mirny_NDB_RU,NZ,Mirny,ndb,385,62.50999832,113.9550018,NA,RU,-10.006,TERMINAL,MEDIUM,UERR,High
91808,Nyazepetrovsk_NDB_RU,NZ,Nyazepetrovsk,ndb,350,56.04999924,59.58330154,NA,RU,13.24,BOTH,HIGH,NA,High
91809,Achinsk_NDB_RU,NZ,Achinsk,ndb,420,56.27170181,90.61170197,NA,RU,5.445,BOTH,HIGH,NA,High
91810,Norton_NDB_ZW,NZ,Norton,ndb,373,-17.89570045,30.68190002,NA,ZW,-8.213,BOTH,LOW,FVHA,High
91811,Nasu_VOR-DME_JP,NZE,Nasu,vor-dme,114800,36.78269958,140.0359955,761,JP,-7.159,BOTH,HIGH,NA,High
91812,North_Island_TACAN_US,NZY,North Island,tacan,117000,32.70259857,-117.2160034,25,US,12.371,BOTH,MEDIUM,KNZY,High
91813,Santa_Rosa_NDB_AR,O,Santa Rosa,ndb,300,-36.56829834,-64.26999664,630,AR,-0.38,TERMINAL,MEDIUM,NA,High
91814,Gorna_NDB_BG,O,Gorna,ndb,526,43.14770126,25.74080086,NA,BG,4.06,TERMINAL,LOW,NA,High
91815,Tacheng_NDB_CN,O,Tacheng,ndb,301,46.65829849,83.37169647,1998,CN,4.425,BOTH,HIGH,NA,High
91816,Hailang_NDB_CN,O,Hailang,ndb,251,44.5367012,129.5769958,NA,CN,-10.162,BOTH,LOW,ZYMD,High
91817,Capital_NDB_CN,O,Capital,ndb,431,40.09700012,116.5940018,NA,CN,-6.243,TERMINAL,HIGH,NA,High
91818,Zhengdeng_NDB_CN,O,Zhengdeng,ndb,528,38.29999924,114.6819992,NA,CN,-5.28,BOTH,HIGH,NA,High
91819,Opera_NDB_HU,O,Opera,ndb,422,47.13830185,20.24500084,322,HU,3.346,LO,LOW,LHSN,High
91820,Domodedovo_NDB_RU,O,Domodedovo,ndb,320,55.38669968,37.91500092,NA,RU,9.349,TERMINAL,LOW,UUDD,High
91821,Vnukovo_NDB_RU,O,Vnukovo,ndb,595,55.60169983,37.30670166,NA,RU,9.314,TERMINAL,LOW,NA,High
91822,Murcia_San_Javier_NDB_ES,O,Murcia/San Javier,ndb,370,37.76179886,-0.829056025,11,ES,-1.173,TERMINAL,LOW,LELC,High
91823,O_NDB_TW,O,O,ndb,295,25.06539917,121.6320038,NA,TW,-3.435,TERMINAL,LOW,RCSS,High
91824,Antonov_NDB_UA,O,Antonov,ndb,286,50.58089828,30.2064991,NA,UA,6.146,TERMINAL,LOW,UKKM,High
91825,Kryvyi_Rih_NDB_UA,O,Kryvyi Rih,ndb,697,48.02339935,33.20560074,NA,UA,6.115,TERMINAL,MEDIUM,NA,High
91826,Donetsk_NDB_UA,O,Donetsk,ndb,795,48.07339859,37.77170181,NA,UA,6.565,TERMINAL,LOW,NA,High
91827,Boryspil_NDB_UA,O,Boryspil,ndb,640,50.31560135,30.90299988,NA,UA,6.195,TERMINAL,LOW,NA,High
91828,Lviv_NDB_UA,O,Lviv,ndb,650,49.82720184,23.93180084,NA,UA,4.432,TERMINAL,LOW,NA,High
91829,Ministro_Pistarini_NDB_AR,OA,Ministro Pistarini,ndb,270,-34.89030075,-58.50600052,NA,AR,-6.492,TERMINAL,LOW,NA,High
91830,Rangiroa_NDB_PF,OA,Rangiroa,ndb,358,-14.95590019,-147.6600037,82,PF,12.025,TERMINAL,MEDIUM,NTTG,High
91831,Opera_NDB_HU,OA,Opera,ndb,282,47.16329956,20.26000023,322,HU,3.349,LO,LOW,LHSN,High
91832,Samah_NDB_LY,OA,Samah,ndb,330,28.16500092,19.0958004,NA,LY,1.591,BOTH,LOW,NA,High
91833,Marmul_NDB_OM,OA,Marmul,ndb,337,18.16670036,55.23329926,890,OM,0.238,BOTH,HIGH,OOMX,High
91834,Ouvea_NDB_NC,OA,Ouvea,ndb,402,-20.64209938,166.5720062,23,NC,12.011,TERMINAL,LOW,NWWV,High
91835,Khatanga_NDB_RU,OA,Khatanga,ndb,332,71.94999695,102.3099976,NA,RU,5.381,TERMINAL,MEDIUM,NA,High
91836,Ellas_NDB_US,OA,Ellas,ndb,261,34.75049973,-77.70439911,65,US,-9.076,TERMINAL,LOW,NA,High
91837,Ondangwa_NDB_NA,OA,Ondangwa,ndb,382,-17.88290024,15.94729996,3596,NA,-9.467,BOTH,MEDIUM,FYOA,High
91838,Moab_VOR-DME_US,OAB,Moab,vor-dme,109800,38.75619888,-109.7490005,4570,US,11.387,TERMINAL,LOW,NA,High
91839,Oakland_VORTAC_US,OAK,Oakland,vortac,116800,37.72589874,-122.223999,10,US,14.426,BOTH,HIGH,KOAK,High
91840,Coaldale_VORTAC_US,OAL,Coaldale,vortac,117700,38.00329971,-117.7699966,4800,US,13.567,BOTH,HIGH,9CA6,High
91841,Orléans_TACAN_FR,OAN,Orléans,tacan,116400,47.98939896,1.759580016,402,FR,-1.111,BOTH,HIGH,LFOJ,High
91842,Orléans_NDB_FR,OAN,Orléans,ndb,385,48.00130081,1.768720031,NA,FR,-1.109,BOTH,LOW,LFOJ,High
91843,Canoas_NDB_BR,OAS,Canoas,ndb,250,-29.94470024,-51.13729858,26,BR,-15.102,BOTH,MEDIUM,SBCO,High
91844,Andoas_NDB_PE,OAS,Andoas,ndb,360,-2.830280066,-76.45529938,NA,PE,-2.337,LO,LOW,SPAS,High
91845,Oaxaca_VOR-DME_MX,OAX,Oaxaca,vor-dme,112000,16.97229958,-96.73139954,5013,MX,5.108,BOTH,HIGH,MMOX,High
91846,Norton_Bay_NDB_US,OAY,Norton Bay,ndb,263,64.69609833,-162.0630035,14,US,15.351,LO,MEDIUM,MOS,High
91847,San_Carlos_De_Bariloche_NDB_AR,OB,San Carlos De Bariloche,ndb,330,-41.12419891,-71.24849701,NA,AR,8.063,TERMINAL,MEDIUM,NA,High
91848,Brussels_NDB_BE,OB,Brussels,ndb,293,50.92029953,4.616390228,NA,BE,-0.32,TERMINAL,LOW,EBBR,High
91849,Huairou_NDB_CN,OB,Huairou,ndb,380,40.28329849,116.5329971,170,CN,-6.259,BOTH,MEDIUM,ZHHH,High
91850,Marseille_Provence_NDB_FR,OB,Marseille/Provence,ndb,395,43.22980118,5.665420055,NA,FR,0.151,LO,LOW,NA,High
91851,Obihiro_NDB_JP,OB,Obihiro,ndb,326,42.65610123,143.2570038,505,JP,-8.419,LO,MEDIUM,RJCB,High
91852,Stefanik_South_NDB_SK,OB,Stefanik South,ndb,330,48.1147995,17.29840088,NA,SK,3.012,TERMINAL,LOW,LZIB,High
91853,Giallo_NDB_LY,OB,Giallo,ndb,261,28.68330002,21.41670036,NA,LY,2.182,BOTH,LOW,NA,High
91854,Vnukovo_NDB_RU,OB,Vnukovo,ndb,290,55.61169815,37.35169983,NA,RU,9.321,TERMINAL,MEDIUM,UUWW,High
91855,Overberg_NDB_ZA,OB,Overberg,ndb,428,-34.59560013,20.28479958,22,ZA,-25.112,BOTH,MEDIUM,FAOB,High
91856,El_Obeid_VOR-DME_SD,OBD,El Obeid,vor-dme,115800,13.14770031,30.23340034,1942,SD,2.064,BOTH,HIGH,HSOB,High
91857,El_Obeid_NDB_SD,OBD,El Obeid,ndb,279,13.15670013,30.23880005,NA,SD,2.065,BOTH,MEDIUM,HSOB,High
91858,Obihiro_VOR-DME_JP,OBE,Obihiro,vor-dme,109650,42.73400116,143.2200012,531,JP,-8.439,BOTH,HIGH,RJCB,High
91859,Wolbach_VORTAC_US,OBH,Wolbach,vortac,114800,41.3757019,-98.35359955,2010,US,5.356,BOTH,HIGH,NA,High
91860,Pietermaritzburg_NDB_ZA,OBI,Pietermaritzburg,ndb,280,-29.61020088,30.39500046,NA,ZA,-23.192,BOTH,MEDIUM,FAPM,High
91861,Oberpfaffenhofen_NDB-DME_DE,OBI,Oberpfaffenhofen,ndb-dme,429,48.08060074,11.28540039,1923,DE,1.34,BOTH,LOW,EDMO,High
91862,Northbrook_VOR-DME_US,OBK,Northbrook,vor-dme,113000,42.2215004,-87.95179749,758,US,-2.546,BOTH,HIGH,NA,High
91863,Obleon_VOR-DME_HT,OBN,Obleon,vor-dme,113200,18.43829918,-72.27500153,6362,HT,-9.086,BOTH,HIGH,NA,High
91864,Robore_NDB_BO,OBO,Robore,ndb,325,-18.33189964,-59.76620102,NA,BO,-12.14,LO,MEDIUM,SLRB,High
91865,Beograd_NDB_RS,OBR,Beograd,ndb,355,44.64300156,20.1385994,NA,RS,3.199,TERMINAL,MEDIUM,LYBE,High
91866,Overberg_VORTAC_ZA,OBV,Overberg,vortac,115400,-34.55609894,20.24710083,43,ZA,-25.086,BOTH,HIGH,FAOB,High
91867,Ministro_Pistarini_NDB_AR,OC,Ministro Pistarini,ndb,330,-34.80479813,-58.63339996,NA,AR,-6.453,TERMINAL,MEDIUM,NA,High
91868,Comandante_Espora_NDB_AR,OC,Comandante Espora,ndb,260,-38.65169907,-62.18170166,NA,AR,-1.199,TERMINAL,LOW,NA,High
91869,Comodoro_Rivadavia_NDB_AR,OC,Comodoro Rivadavia,ndb,260,-45.77479935,-67.36440277,NA,AR,7.266,TERMINAL,MEDIUM,SAVC,High
91870,Xingtang_NDB_CN,OC,Xingtang,ndb,235,38.4516983,114.5569992,NA,CN,-5.262,BOTH,HIGH,ZBSJ,High
91871,Semarang_NDB_ID,OC,Semarang,ndb,350,-6.982170105,110.3759995,10,ID,1.114,BOTH,MEDIUM,WARS,High
91872,Ozuki_NDB_JP,OC,Ozuki,ndb,253,34.04750061,131.0599976,13,JP,-6.562,BOTH,MEDIUM,RJOZ,High
91873,Legostayevo_NDB_RU,OC,Legostayevo,ndb,320,54.63330078,83.8167038,NA,RU,8.102,BOTH,HIGH,NA,High
91874,Nados_NDB_US,OC,Nados,ndb,253,31.48559952,-94.72019958,360,US,3.257,TERMINAL,LOW,9TA8,High
91875,Jumpi_NDB_US,OC,Jumpi,ndb,423,29.0564003,-82.22319794,NA,US,-4.464,LO,LOW,NA,High
91876,Ocean_Cape_NDB_US,OCC,Ocean Cape,ndb,385,59.54359818,-139.7279968,NA,US,22.419,BOTH,MEDIUM,PAYA,High
91877,Ocala_VORTAC_US,OCF,Ocala,vortac,113700,29.17749977,-82.2263031,80,US,-4.476,LO,MEDIUM,NA,High
91878,Ockham_VOR-DME_GB,OCK,Ockham,vor-dme,115300,51.30500031,-0.447221994,200,GB,-2.222,BOTH,HIGH,NA,High
91879,Oceanside_VORTAC_US,OCN,Oceanside,vortac,115300,33.24060059,-117.4179993,53,US,12.466,BOTH,HIGH,KNFG,High
91880,Oconto_NDB_US,OCQ,Oconto,ndb,388,44.87590027,-87.91239929,603,US,-3.342,TERMINAL,LOW,NA,High
91881,Rock_Springs_VORTAC_US,OCS,Rock Springs,vortac,116000,41.59019852,-109.0149994,6780,US,11.484,BOTH,HIGH,KRKS,High
91882,Ozuki_TACAN_JP,OCT,Ozuki,tacan,112150,34.0442009,131.0500031,50,JP,-6.561,BOTH,HIGH,RJOZ,High
91883,October_NDB_EG,OCT,October,ndb,340,29.81119919,30.83029938,840,EG,3.17,TERMINAL,MEDIUM,HEOC,High
91884,Tandil_NDB_AR,OD,Tandil,ndb,300,-37.15829849,-59.22169876,NA,AR,-4.531,TERMINAL,MEDIUM,SAZT,High
91885,Sanyuan_NDB_CN,OD,Sanyuan,ndb,202,34.59830093,108.9169998,NA,CN,-3.147,BOTH,MEDIUM,ZLXY,High
91886,Odienne_NDB_CI,OD,Odienne,ndb,265,9.549110413,-7.54861021,NA,CI,-6.019,BOTH,LOW,DIOD,High
91887,Woodend_NDB_NZ,OD,Woodend,ndb,262,-43.3423996,172.701004,NA,NZ,23.131,TERMINAL,LOW,NZCH,High
91888,Bryansk_NDB_RU,OD,Bryansk,ndb,325,53.25999832,34.16669846,NA,RU,7.546,TERMINAL,MEDIUM,UUBP,High
91889,Odesa_NDB_UA,OD,Odesa,ndb,348,46.47359848,30.65609932,NA,UA,5.252,TERMINAL,LOW,NA,High
91890,Odden_NDB_NO,ODD,Odden,ndb,365,68.39830017,16.12299919,NA,NO,4.234,TERMINAL,LOW,ENEV,High
91891,Dondo_NDB_US,ODD,Dondo,ndb,224,47.36410141,-122.3089981,320,US,17.354,LO,LOW,KSEA,High
91892,Odate_Noshiro_VOR-DME_JP,ODE,Odate Noshiro,vor-dme,114750,40.19829941,140.3619995,308,JP,-8.235,LO,LOW,RJSR,High
91893,Foothills_VORTAC_US,ODF,Foothills,vortac,113400,34.69589996,-83.29769897,1700,US,-5.055,BOTH,HIGH,NA,High
91894,Woodring_VOR-DME_US,ODG,Woodring,vor-dme,109000,36.37379837,-97.7881012,1150,US,5.147,LO,LOW,KWDG,High
91895,Odiham_TACAN_GB,ODH,Odiham,tacan,109600,51.23279953,-0.948491991,410,GB,-2.328,BOTH,MEDIUM,EGVO,High
91896,Nodine_VORTAC_US,ODI,Nodine,vortac,117900,43.91239929,-91.46759796,1280,US,-0.096,BOTH,HIGH,NA,High
91897,Kodiak_VORTAC_US,ODK,Kodiak,vortac,117100,57.77500153,-152.3399963,130,US,18.201,BOTH,HIGH,PADQ,High
91898,Odin_VOR-DME_DK,ODN,Odin,vor-dme,115500,55.58100128,10.65299988,24,DK,1.162,RNAV,HIGH,NA,High
91899,Odienne_VOR-DME_CI,ODN,Odienne,vor-dme,117200,9.530079842,-7.573750019,1368,CI,-6.027,BOTH,HIGH,DIOD,High
91900,Woodrum_VOR_US,ODR,Woodrum,vor,114900,37.32440186,-79.97899628,1160,US,-8.099,LO,LOW,KROA,High
91901,Odderoy_NDB_NO,ODR,Odderoy,ndb,372,58.13999939,7.999030113,55,NO,0.072,BOTH,LOW,ENCN,High
91902,Odesa_VOR-DME_UA,ODS,Odesa,vor-dme,113950,46.43000031,30.67029953,197,UA,5.248,BOTH,HIGH,UKOO,High
91903,Ord_NDB_US,ODX,Ord,ndb,356,41.62379837,-98.94799805,2057,US,6.007,LO,LOW,NA,High
91904,Oyem_VOR-DME_GA,OE,Oyem,vor-dme,113000,1.53568995,11.57569981,2158,GA,-2.406,BOTH,HIGH,FOGO,High
91905,Dublin_NDB_IE,OE,Dublin,ndb,316,53.43019867,-6.428800106,282,IE,-5.11,TERMINAL,LOW,NA,High
91906,Odesa_NDB_UA,OE,Odesa,ndb,348,46.38000107,30.69639969,NA,UA,5.245,TERMINAL,LOW,NA,High
91907,Vincennes_NDB_US,OEA,Vincennes,ndb,251,38.69150162,-87.55529785,414,US,-2.327,TERMINAL,LOW,NA,High
91908,Rogue_Valley_VORTAC_US,OED,Rogue Valley,vortac,113600,42.479599,-122.913002,2080,US,16.093,BOTH,HIGH,NA,High
91909,Golden_Eagle_NDB_US,OEG,Golden Eagle,ndb,413,32.85499954,-114.4420013,200,US,12.026,TERMINAL,LOW,NA,High
91910,Choele_Choel_VOR-DME_AR,OEL,Choele Choel,vor-dme,113400,-39.28250122,-65.61000061,643,AR,2.088,BOTH,HIGH,SA29,High
91911,Oakley_NDB_US,OEL,Oakley,ndb,380,39.11249924,-100.8150024,3042,US,7.113,TERMINAL,LOW,NA,High
91912,Kristianstad_NDB_SE,OEM,Kristianstad,ndb,363,55.98970032,14.10079956,NA,SE,2.306,BOTH,HIGH,ESMK,High
91913,Osceola_NDB_US,OEO,Osceola,ndb,233,45.3103981,-92.68810272,944,US,0.416,TERMINAL,LOW,NA,High
91914,Bantaji_NDB_CN,OF,Bantaji,ndb,340,32.65999985,118.5820007,NA,CN,-5.079,BOTH,MEDIUM,NA,High
91915,Yogyakarta_NDB_ID,OF,Yogyakarta,ndb,270,-7.784319878,110.4339981,350,ID,1.122,BOTH,MEDIUM,WARJ,High
91916,Filton_NDB_GB,OF,Filton,ndb,325,51.52190018,-2.590229988,NA,GB,-3.133,LO,LOW,EGTG,High
91917,Carsy_NDB_US,OF,Carsy,ndb,510,41.88759995,-97.4803009,1717,US,4.569,LO,LOW,NA,High
91918,Offutt_TACAN_US,OFF,Offutt,tacan,111700,41.11719894,-95.90000153,1090,US,3.478,BOTH,MEDIUM,KOFF,High
91919,Norfolk_VOR-DME_US,OFK,Norfolk,vor-dme,109600,41.98789978,-97.43460083,1540,US,4.547,LO,MEDIUM,NA,High
91920,Trail_NDB_US,OFZ,Trail,ndb,388,34.78139877,-98.40229797,NA,US,5.374,LO,LOW,KFSI,High
91921,Ouagadougou_VOR-DME_BF,OG,Ouagadougou,vor-dme,112900,12.34630013,-1.512830019,1048,BF,-3.281,BOTH,HIGH,DFFD,High
91922,Arvaikheer_NDB_MN,OG,Arvaikheer,ndb,350,46.21139908,102.8529968,NA,MN,-2.122,BOTH,MEDIUM,ZMAH,High
91923,Russky_Kameshkir_NDB_RU,OG,Russky Kameshkir,ndb,554,52.84999847,46.08330154,NA,RU,10.05,BOTH,HIGH,NA,High
91924,Onega_NDB_RU,OG,Onega,ndb,430,63.91669846,38.11669922,NA,RU,13.454,BOTH,HIGH,NA,High
91925,Gallivare_NDB_SE,OG,Gallivare,ndb,325,67.10389709,20.95199966,NA,SE,6.542,BOTH,HIGH,ESNG,High
91926,Gavle_NDB_SE,OG,Gavle,ndb,326,60.6637001,16.95409966,979,SE,3.566,TERMINAL,HIGH,ESSK,High
91927,Ogden_VORTAC_US,OGD,Ogden,vortac,115700,41.22409821,-112.0979996,4223,US,13,LO,MEDIUM,KHIF,High
91928,Maui_VORTAC_US,OGG,Maui,vortac,115100,20.90649986,-156.4210052,30,US,10.002,BOTH,HIGH,PHOG,High
91929,Ontonagon_NDB_US,OGM,Ontonagon,ndb,375,46.85029984,-89.36509705,882,US,-2.435,TERMINAL,LOW,NA,High
91930,Bridge_NDB_US,OGY,Bridge,ndb,414,40.56809998,-73.88300323,10,US,-13.13,TERMINAL,LOW,NA,High
91931,Ohakea_VORTAC_NZ,OH,Ohakea,vortac,109000,-40.20959854,175.3919983,164,NZ,21.259,BOTH,HIGH,NZOH,High
91932,Ambon_NDB_ID,OH,Ambon,ndb,340,-3.714090109,128.0919952,33,ID,2.062,BOTH,MEDIUM,WAPP,High
91933,Tokachi_NDB_JP,OH,Tokachi,ndb,239,42.89970016,143.1580048,275,JP,-8.48,BOTH,MEDIUM,RJCT,High
91934,Ohakea_NDB_NZ,OH,Ohakea,ndb,218,-40.20159912,175.3930054,NA,NZ,21.257,BOTH,MEDIUM,NZOH,High
91935,Saratov_NDB_RU,OH,Saratov,ndb,427,51.59170151,45.98500061,NA,RU,9.283,TERMINAL,HIGH,UWSS,High
91936,Oudtshoorn_NDB_ZA,OH,Oudtshoorn,ndb,367,-33.60169983,22.18580055,1063,ZA,-24.549,BOTH,MEDIUM,FAOH,High
91937,Leama_NDB_US,OH,Leama,ndb,368,42.06919861,-87.99089813,NA,US,-2.506,TERMINAL,LOW,KORD,High
91938,Ohrid_VOR-DME_MK,OHR,Ohrid,vor-dme,112500,41.17240143,20.7364006,2313,MK,3.085,LO,HIGH,LWOH,High
91939,Arlanda_NDB_SE,OHT,Arlanda,ndb,370,59.57389832,17.89030075,NA,SE,4.127,BOTH,MEDIUM,ESSA,High
91940,Coney_NDB_US,OHY,Coney,ndb,400,31.99780083,-83.86180115,340,US,-4.11,TERMINAL,LOW,KCKF,High
91941,Ono-I-Lau_NDB_FJ,OI,Ono-I-Lau,ndb,350,-20.65329933,-178.7420044,NA,FJ,13.104,TERMINAL,MEDIUM,NA,High
91942,Pangkal_Pinang_NDB_ID,OI,Pangkal Pinang,ndb,260,-2.161659956,106.1419983,108,ID,0.376,BOTH,MEDIUM,WIPK,High
91943,Tommi_NDB_US,OI,Tommi,ndb,305,42.46020126,-96.46219635,1100,US,4.093,TERMINAL,LOW,NA,High
91944,Oiapoque_NDB_BR,OIA,Oiapoque,ndb,340,3.859829903,-51.79779816,63,BR,-18.156,BOTH,MEDIUM,SBOI,High
91945,Oki_VOR-DME_JP,OIE,Oki,vor-dme,109250,36.17670059,133.322998,270,JP,-7.378,BOTH,HIGH,RJNO,High
91946,Oberlin_NDB_US,OIN,Oberlin,ndb,341,39.82970047,-100.538002,2655,US,7.025,TERMINAL,LOW,NA,High
91947,Old_Rip_NDB_US,OIP,Old Rip,ndb,410,32.39849854,-98.81030273,1428,US,5.5,TERMINAL,LOW,NA,High
91948,Jujuy_NDB_AR,OJ,Jujuy,ndb,315,-24.46080017,-65.05539703,NA,AR,-5.448,TERMINAL,LOW,NA,High
91950,Okondja_NDB_GA,OJ,Okondja,ndb,281,-0.69955498,13.78240013,NA,GA,-2.386,BOTH,LOW,FOGQ,High
91951,Hasanuddin_NDB_ID,OJ,Hasanuddin,ndb,375,-5.082459927,119.5189972,NA,ID,1.39,BOTH,MEDIUM,WAAA,High
91952,Essider_NDB_LY,OJ,Essider,ndb,300,30.62529945,18.35140038,NA,LY,2.041,BOTH,LOW,NA,High
91953,Weatherford_NDB_US,OJA,Weatherford,ndb,272,35.53010178,-98.67060089,1581,US,5.475,LO,LOW,NA,High
91954,Onjuku_VORTAC_JP,OJC,Onjuku,vortac,115700,35.18349838,140.3710022,365,JP,-6.394,BOTH,HIGH,NA,High
91955,Johnson_Co_VOR-DME_US,OJC,Johnson Co,vor-dme,113000,38.84059906,-94.73680115,1034,US,3.037,LO,LOW,NA,High
91956,Oujda_VOR-DME_MA,OJD,Oujda,vor-dme,117500,34.77330017,-1.950279951,1585,MA,-1.335,BOTH,HIGH,GMFO,High
91957,Oakey_VOR-DME_AU,OK,Oakey,vor-dme,112900,-27.39999962,151.7380066,1335,AU,10.456,BOTH,HIGH,YBOK,High
91958,Oakey_NDB_AU,OK,Oakey,ndb,254,-27.42140007,151.7369995,1335,AU,10.459,BOTH,MEDIUM,YBOK,High
91959,Ndjili_NDB_CD,OK,Ndjili,ndb,340,-4.342289925,15.51620007,NA,CD,-3.094,BOTH,MEDIUM,FZAA,High
